billing_period,date,account_id,service,usage_type,region,cost_usd,usage_quantity
2026-04,2026-04-18,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,10.63,637915.52
2026-04,2026-04-18,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,16.45,986886.69
2026-04,2026-04-18,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,11.98,718787.78
2026-04,2026-04-18,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,12.72,42.41
2026-04,2026-04-18,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,11.8,39.32
2026-04,2026-04-18,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,9.66,32.2
2026-04,2026-04-18,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,45.71,457.13
2026-04,2026-04-18,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,45.09,450.95
2026-04,2026-04-18,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,40.82,408.18
2026-04,2026-04-18,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,334.16,1740.44
2026-04,2026-04-18,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,109.96,4780811.07
2026-04,2026-04-18,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,204.1,850.43
2026-04,2026-04-18,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,20.39,1223248.74
2026-04,2026-04-18,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,24.77,82.58
2026-04,2026-04-18,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,66.12,661.18
2026-04,2026-04-18,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,714.95,3723.72
2026-04,2026-04-18,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,578.2,3011.45
2026-04,2026-04-18,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,228.21,9922137.73
2026-04,2026-04-18,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,219.37,9537943.91
2026-04,2026-04-18,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,424.0,1766.67
2026-04,2026-04-18,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,488.11,2033.8
2026-04,2026-04-18,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,40.52,2431277.94
2026-04,2026-04-18,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,39.8,2388151.33
2026-04,2026-04-18,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,48.77,162.57
2026-04,2026-04-18,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,53.3,177.68
2026-04,2026-04-18,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,141.5,1415.01
2026-04,2026-04-18,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,158.47,1584.71
2026-04,2026-04-18,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,232.37,1210.27
2026-04,2026-04-18,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,74.3,3230590.03
2026-04,2026-04-18,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,148.9,620.43
2026-04,2026-04-18,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,14.08,845052.43
2026-04,2026-04-18,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,14.03,46.78
2026-04,2026-04-18,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,50.83,508.34
2026-04,2026-04-18,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,361.06,1880.54
2026-04,2026-04-18,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,269.11,1401.62
2026-04,2026-04-18,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,136.61,5939568.33
2026-04,2026-04-18,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,141.55,6154154.43
2026-04,2026-04-18,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,244.05,1016.89
2026-04,2026-04-18,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,262.78,1094.91
2026-04,2026-04-18,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,32.03,1921746.91
2026-04,2026-04-18,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,40.23,2413658.62
2026-04,2026-04-18,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,28.75,95.82
2026-04,2026-04-18,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,26.6,88.66
2026-04,2026-04-18,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,92.77,927.72
2026-04,2026-04-18,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,107.49,1074.93
2026-04,2026-04-18,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,339.78,1769.7
2026-04,2026-04-18,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,333.01,1734.42
2026-04,2026-04-18,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,347.0,1807.27
2026-04,2026-04-18,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,108.38,4712380.67
2026-04,2026-04-18,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,118.48,5151512.99
2026-04,2026-04-18,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,132.58,5764506.45
2026-04,2026-04-18,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,249.97,1041.56
2026-04,2026-04-18,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,242.9,1012.07
2026-04,2026-04-18,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,242.41,1010.04
2026-04,2026-04-18,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,17.41,1044787.9
2026-04,2026-04-18,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,29.81,1788461.8
2026-04,2026-04-18,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,24.94,1496334.5
2026-04,2026-04-18,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,25.04,83.47
2026-04,2026-04-18,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,33.64,112.14
2026-04,2026-04-18,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,26.26,87.54
2026-04,2026-04-18,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,77.68,776.85
2026-04,2026-04-18,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,80.42,804.19
2026-04,2026-04-18,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,93.65,936.47
2026-04,2026-04-19,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,896.02,4666.75
2026-04,2026-04-19,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,731.43,3809.52
2026-04,2026-04-19,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,302.31,13143843.02
2026-04,2026-04-19,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,266.55,11589045.65
2026-04,2026-04-19,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,645.7,2690.42
2026-04,2026-04-19,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,622.28,2592.85
2026-04,2026-04-19,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,55.36,3321627.3
2026-04,2026-04-19,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,76.38,4582620.37
2026-04,2026-04-19,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,61.62,205.38
2026-04,2026-04-19,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,66.42,221.4
2026-04,2026-04-19,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,211.37,2113.72
2026-04,2026-04-19,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,184.54,1845.37
2026-04,2026-04-19,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,917.7,4779.68
2026-04,2026-04-19,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,342.9,14908840.3
2026-04,2026-04-19,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,653.08,2721.18
2026-04,2026-04-19,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,62.88,3772677.8
2026-04,2026-04-19,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,62.27,207.58
2026-04,2026-04-19,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,236.41,2364.07
2026-04,2026-04-19,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,229.75,1196.61
2026-04,2026-04-19,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,160.57,836.32
2026-04,2026-04-19,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,184.7,961.99
2026-04,2026-04-19,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,70.51,3066011.46
2026-04,2026-04-19,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,62.95,2737231.03
2026-04,2026-04-19,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,65.65,2854477.49
2026-04,2026-04-19,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,116.47,485.28
2026-04,2026-04-19,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,125.63,523.48
2026-04,2026-04-19,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,121.85,507.7
2026-04,2026-04-19,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,15.16,909829.14
2026-04,2026-04-19,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,15.67,940480.8
2026-04,2026-04-19,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,19.23,1153611.37
2026-04,2026-04-19,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,13.49,44.96
2026-04,2026-04-19,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,13.17,43.88
2026-04,2026-04-19,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,13.0,43.33
2026-04,2026-04-19,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,40.52,405.17
2026-04,2026-04-19,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,43.42,434.22
2026-04,2026-04-19,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,40.76,407.59
2026-04,2026-04-19,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,338.2,1761.47
2026-04,2026-04-19,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,116.73,5075263.65
2026-04,2026-04-19,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,210.26,876.07
2026-04,2026-04-19,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,28.0,1679867.41
2026-04,2026-04-19,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,25.97,86.58
2026-04,2026-04-19,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,74.71,747.07
2026-04,2026-04-19,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,514.78,2681.13
2026-04,2026-04-19,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,640.25,3334.64
2026-04,2026-04-19,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,242.83,10557700.17
2026-04,2026-04-19,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,219.6,9547718.35
2026-04,2026-04-19,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,438.2,1825.85
2026-04,2026-04-19,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,449.61,1873.37
2026-04,2026-04-19,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,55.49,3329146.76
2026-04,2026-04-19,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,52.69,3161631.81
2026-04,2026-04-19,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,46.67,155.57
2026-04,2026-04-19,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,46.06,153.53
2026-04,2026-04-19,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,151.33,1513.3
2026-04,2026-04-19,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,142.97,1429.72
2026-04,2026-04-19,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,263.84,1374.17
2026-04,2026-04-19,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,68.58,2981943.09
2026-04,2026-04-19,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,156.58,652.43
2026-04,2026-04-19,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,19.82,1189485.67
2026-04,2026-04-19,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,16.83,56.09
2026-04,2026-04-19,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,48.22,482.25
2026-04,2026-04-19,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,434.45,2262.76
2026-04,2026-04-19,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,413.17,2151.94
2026-04,2026-04-19,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,122.46,5324213.41
2026-04,2026-04-19,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,135.43,5888053.65
2026-04,2026-04-19,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,260.44,1085.15
2026-04,2026-04-19,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,293.18,1221.6
2026-04,2026-04-19,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,25.85,1551097.78
2026-04,2026-04-19,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,29.65,1778793.04
2026-04,2026-04-19,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,29.5,98.33
2026-04,2026-04-19,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,27.94,93.15
2026-04,2026-04-19,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,100.04,1000.44
2026-04,2026-04-19,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,90.01,900.12
2026-04,2026-04-19,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,406.84,2118.98
2026-04,2026-04-19,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,308.84,1608.55
2026-04,2026-04-19,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,373.92,1947.5
2026-04,2026-04-19,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,135.53,5892757.11
2026-04,2026-04-19,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,107.94,4693198.11
2026-04,2026-04-19,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,110.97,4824850.75
2026-04,2026-04-19,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,252.32,1051.34
2026-04,2026-04-19,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,248.21,1034.2
2026-04,2026-04-19,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,250.31,1042.97
2026-04,2026-04-19,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,27.81,1668709.55
2026-04,2026-04-19,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,28.55,1712951.9
2026-04,2026-04-19,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,30.96,1857345.04
2026-04,2026-04-19,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,26.55,88.48
2026-04,2026-04-19,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,24.88,82.95
2026-04,2026-04-19,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,27.22,90.72
2026-04,2026-04-19,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,99.96,999.59
2026-04,2026-04-19,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,82.89,828.86
2026-04,2026-04-19,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,75.81,758.14
2026-04,2026-04-20,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1540.68,8024.35
2026-04,2026-04-20,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1340.35,6981.01
2026-04,2026-04-20,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,290.82,12644244.59
2026-04,2026-04-20,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,375.86,16341886.71
2026-04,2026-04-20,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,638.44,2660.17
2026-04,2026-04-20,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,653.03,2720.96
2026-04,2026-04-20,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,162.09,9725512.67
2026-04,2026-04-20,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,157.79,9467452.48
2026-04,2026-04-20,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,77.11,257.03
2026-04,2026-04-20,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,68.86,229.55
2026-04,2026-04-20,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,302.78,3027.77
2026-04,2026-04-20,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,280.53,2805.25
2026-04,2026-04-20,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1665.65,8675.24
2026-04,2026-04-20,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,415.49,18064993.13
2026-04,2026-04-20,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,703.48,2931.18
2026-04,2026-04-20,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,208.14,12488410.33
2026-04,2026-04-20,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,76.66,255.53
2026-04,2026-04-20,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,350.18,3501.81
2026-04,2026-04-20,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,295.82,1540.73
2026-04,2026-04-20,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,345.83,1801.21
2026-04,2026-04-20,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,275.74,1436.12
2026-04,2026-04-20,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,82.68,3595193.45
2026-04,2026-04-20,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,84.94,3692804.77
2026-04,2026-04-20,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,83.0,3608844.66
2026-04,2026-04-20,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,142.13,592.22
2026-04,2026-04-20,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,125.62,523.42
2026-04,2026-04-20,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,129.47,539.44
2026-04,2026-04-20,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,24.9,1494231.9
2026-04,2026-04-20,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,37.69,2261112.36
2026-04,2026-04-20,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,42.5,2550027.98
2026-04,2026-04-20,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,14.84,49.48
2026-04,2026-04-20,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,14.75,49.16
2026-04,2026-04-20,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,15.11,50.35
2026-04,2026-04-20,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,66.97,669.71
2026-04,2026-04-20,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,54.44,544.36
2026-04,2026-04-20,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,61.43,614.3
2026-04,2026-04-20,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,569.68,2967.09
2026-04,2026-04-20,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,137.29,5969198.02
2026-04,2026-04-20,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,248.33,1034.72
2026-04,2026-04-20,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,68.41,4104707.32
2026-04,2026-04-20,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,19.7,65.67
2026-04,2026-04-20,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,115.32,1153.21
2026-04,2026-04-20,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,979.11,5099.51
2026-04,2026-04-20,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,829.09,4318.2
2026-04,2026-04-20,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,286.25,12445498.14
2026-04,2026-04-20,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,305.22,13270456.0
2026-04,2026-04-20,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,508.98,2120.74
2026-04,2026-04-20,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,536.92,2237.16
2026-04,2026-04-20,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,157.04,9422477.67
2026-04,2026-04-20,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,149.98,8998735.1
2026-04,2026-04-20,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,65.47,218.25
2026-04,2026-04-20,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,60.42,201.41
2026-04,2026-04-20,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,226.7,2266.97
2026-04,2026-04-20,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,188.96,1889.56
2026-04,2026-04-20,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,329.96,1718.55
2026-04,2026-04-20,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,82.06,3567980.17
2026-04,2026-04-20,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,181.8,757.51
2026-04,2026-04-20,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,36.66,2199791.67
2026-04,2026-04-20,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,18.22,60.74
2026-04,2026-04-20,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,75.97,759.71
2026-04,2026-04-20,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,640.84,3337.69
2026-04,2026-04-20,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,767.17,3995.68
2026-04,2026-04-20,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,156.78,6816566.45
2026-04,2026-04-20,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,167.57,7285600.8
2026-04,2026-04-20,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,296.08,1233.69
2026-04,2026-04-20,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,287.2,1196.69
2026-04,2026-04-20,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,62.53,3751929.92
2026-04,2026-04-20,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,70.72,4243325.05
2026-04,2026-04-20,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,32.3,107.67
2026-04,2026-04-20,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,31.41,104.71
2026-04,2026-04-20,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,116.01,1160.15
2026-04,2026-04-20,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,133.88,1338.78
2026-04,2026-04-20,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,464.35,2418.47
2026-04,2026-04-20,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,618.35,3220.58
2026-04,2026-04-20,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,572.27,2980.59
2026-04,2026-04-20,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,129.56,5633249.09
2026-04,2026-04-20,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,143.04,6219070.15
2026-04,2026-04-20,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,137.84,5993102.82
2026-04,2026-04-20,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,277.7,1157.06
2026-04,2026-04-20,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,291.65,1215.22
2026-04,2026-04-20,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,247.71,1032.11
2026-04,2026-04-20,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,64.79,3887412.05
2026-04,2026-04-20,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,61.3,3678291.72
2026-04,2026-04-20,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,71.84,4310209.84
2026-04,2026-04-20,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,30.64,102.13
2026-04,2026-04-20,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,27.74,92.48
2026-04,2026-04-20,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,29.04,96.81
2026-04,2026-04-20,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,110.45,1104.48
2026-04,2026-04-20,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,132.91,1329.12
2026-04,2026-04-20,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,120.26,1202.56
2026-04,2026-04-21,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1670.27,8699.35
2026-04,2026-04-21,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1350.1,7031.77
2026-04,2026-04-21,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,332.05,14437011.54
2026-04,2026-04-21,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,309.37,13451034.9
2026-04,2026-04-21,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,596.86,2486.9
2026-04,2026-04-21,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,604.04,2516.83
2026-04,2026-04-21,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,160.12,9607219.8
2026-04,2026-04-21,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,167.47,10047894.35
2026-04,2026-04-21,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,60.62,202.05
2026-04,2026-04-21,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,78.44,261.48
2026-04,2026-04-21,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,274.09,2740.88
2026-04,2026-04-21,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,292.23,2922.28
2026-04,2026-04-21,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1826.0,9510.44
